id,date,user,pc,activity
{V6A1-N0GA51PI-1294CCUI},09/07/2010 08:29:30,SAA0999,PC-4559,Connect
{R5B4-B1CZ04PO-4350JLOJ},09/22/2010 13:24:58,VTT0385,PC-5027,Connect
{I6R1-J0MK97DB-1526KSIB},12/27/2010 16:27:59,LCB0664,PC-3196,Connect
{S5Z6-G3LG27ZT-5698UJLV},08/31/2010 12:12:30,BRM0995,PC-0768,Disconnect
{C9Q8-C7MS18IM-6168JGTI},03/01/2011 15:02:31,AJF0370,PC-8651,Connect
{C9M1-M9VV59VI-6609XABW},06/22/2010 14:32:03,DBB0384,PC-4243,Connect
{M7N3-V3MT57UV-4716JTPV},06/17/2010 19:16:09,KMB0922,PC-1725,Disconnect
{E9X7-T9VA98LD-5773TAXJ},11/01/2010 10:07:16,JDB0169,PC-7502,Connect
{T8Y8-X5WJ82IT-2958GLJB},07/26/2010 08:32:32,GZC0735,PC-8219,Connect
{Y1N1-U7RW66EA-0690SMUB},09/20/2010 08:48:54,VTT0385,PC-5027,Disconnect
{G4C1-Q5QX76QY-7308HQKB},11/22/2010 10:49:36,BAL0044,PC-1165,Connect
{H0D0-Q5CP07CQ-3234IMQZ},02/15/2011 10:34:29,WIF0691,PC-6390,Disconnect
{G7Z0-U3ZM94DJ-7015FOGB},02/15/2010 13:40:46,VSS0154,PC-6055,Connect
{H9U6-C4BA03IJ-5702XIVH},06/21/2010 18:19:29,VCC0396,PC-4582,Disconnect
{L5Z8-F1WK43XR-4762WERO},03/31/2010 06:02:26,HDS0367,PC-9931,Disconnect
{U1F6-V0EG31ZC-3599EIZE},03/31/2011 15:38:06,ZKS0899,PC-8517,Connect
{Y6J2-O8ZC48ME-7224KEBU},05/09/2011 08:12:18,AHM0410,PC-3686,Connect
{U6B5-K1ZU74ST-1413SOVD},02/18/2011 12:25:57,BRM0995,PC-0768,Disconnect
{Z5V2-M6ZH38VN-3466JQMT},12/09/2010 12:45:56,RSC0089,PC-9929,Connect
{Y5G4-J2OZ64JG-2541HPTN},05/14/2011 16:13:41,LBH0942,PC-3640,Disconnect
{X2J5-Z7RT58NE-9879GVKE},06/07/2010 17:59:44,CCL0068,PC-7699,Disconnect
{F0W6-K4VE23LV-0157GWUR},11/04/2010 11:51:20,ICH0294,PC-8526,Disconnect
{Y6F3-C6OE39HA-2084CUDE},09/16/2010 08:45:23,HCM0267,PC-7651,Disconnect
{R5I8-H2NT99BE-7409ZIYX},05/10/2011 13:28:35,JBD0616,PC-1479,Disconnect
{K2J8-O2SY81OW-2291XANG},08/17/2010 10:36:16,HDS0367,PC-8680,Connect
{B5J4-F5RU01NN-7124WHJS},03/23/2010 12:10:28,BJP0134,PC-0898,Disconnect
{I5E8-T8DD32XK-5977ZZNA},03/16/2011 17:47:26,BRM0995,PC-0768,Connect
{G5B9-R5EQ76PD-2514BMTO},04/28/2011 16:34:37,LCB0664,PC-3196,Connect
{Q8T6-S9YW18OW-6168SVFS},02/28/2011 13:34:11,HSB0196,PC-8001,Connect
{C7A8-C2AS00TI-7793FBAT},05/14/2010 15:56:56,AVM0947,PC-0285,Connect
{Z4X8-G0SA51TM-5785GMBK},01/19/2010 08:38:32,MTB0620,PC-9348,Disconnect
{M5G3-H2OL42DN-6371YZHI},05/24/2010 13:17:26,DBB0384,PC-4243,Connect
{O0T4-B8GL49GL-3212EAHR},02/10/2010 14:23:33,CTA0020,PC-3118,Disconnect
{F9E0-G0IK38RK-3722VAUP},06/11/2010 16:00:36,AJN0607,PC-8303,Disconnect
{J6D7-N2AL20BK-3254FSXM},03/03/2010 08:15:06,OBH0499,PC-7989,Connect
{D8J9-K6CI17AN-4665UYRX},06/02/2010 15:01:34,DAL0673,PC-9156,Connect
{J5D9-E3KO74GV-9110JGRU},12/06/2010 10:06:07,HRL0540,PC-1117,Connect
{O9A1-F5IH03AN-0546BYUS},12/30/2010 09:42:29,OBH0499,PC-7989,Connect
{I3T2-P2ZD22QG-8986RZHI},02/22/2010 09:11:24,PNL0301,PC-5611,Connect
{V5R6-P0PJ79ID-6892LUJS},05/24/2010 08:59:06,JDB0169,PC-7502,Connect
{E3S8-W8YL31QP-0908IFUV},05/25/2010 11:33:02,MPM0220,PC-2344,Connect
{Y5U0-W5ZK64GB-3298IKMM},10/08/2010 15:29:41,LCB0664,PC-3196,Connect
{Y0S8-L7AK21OW-0013VNZO},07/12/2010 15:41:04,DBB0384,PC-4243,Disconnect
{F8N3-U8US85WJ-3405DVZB},03/30/2011 11:27:11,JDF0593,PC-6301,Disconnect
{Z9M1-Y4CJ25IQ-6033GVBK},01/15/2010 09:39:33,OBH0499,PC-7989,Disconnect
{K2A9-P7DB35BA-7112TJCK},06/15/2010 08:52:24,HPH0075,PC-2417,Connect
{E2O1-B5IU88UV-5095BURY},01/09/2010 12:30:08,DLM0051,PC-0166,Connect
{R0B1-U7JQ28RB-0182SUVN},02/15/2011 09:23:02,DIW0118,PC-0174,Disconnect
{B4U5-Y5XG00DV-4411CDKQ},02/18/2010 14:40:18,HCM0267,PC-7651,Connect
{T8D7-N3DT44EQ-2140IGCK},11/16/2010 14:25:31,DLM0051,PC-0166,Disconnect
{Z6T9-K0VJ67JZ-8804OSXZ},08/17/2010 07:43:28,AVM0947,PC-0285,Disconnect
{Q5M3-Z6VR03SJ-0319KLPO},10/31/2010 15:01:33,ATE0869,PC-1313,Disconnect
{Q5I1-O0ZO44IH-5376POUZ},02/24/2011 12:13:15,THR0873,PC-4804,Disconnect
{N0E9-H7HI29GS-9816NAAQ},04/12/2010 09:24:22,ESR0693,PC-8863,Connect
{U1I4-W4AN17LU-7689ZZFS},04/26/2011 09:58:24,UAD0771,PC-2499,Disconnect
{L0V6-T3BY73DN-1127WGJX},04/20/2011 09:18:31,CAB0614,PC-6638,Disconnect
{G9O1-U4TL37QD-9563BNXA},01/14/2010 16:20:31,HCS0003,PC-3054,Disconnect
{H3A7-D9KF49RQ-2796YLPW},10/14/2010 08:11:49,JBD0616,PC-1479,Connect
{T5M1-G0KV70KO-4136RHJM},08/11/2010 13:18:11,JDF0593,PC-6301,Disconnect
{J4F5-S5MG60GM-5929XJMU},09/16/2010 09:51:52,PDH0716,PC-0379,Disconnect
{G9D0-G0VX45VL-0759XNQX},10/19/2010 14:29:59,MLM0950,PC-9787,Disconnect
{F6F1-H4VA24ON-4931RWZS},10/19/2010 10:17:11,AJN0607,PC-8303,Disconnect
{W7K6-W6CY82BQ-8461BUJT},02/12/2010 08:08:27,QOS0878,PC-2211,Connect
{Q7O8-W3AC46LS-2849RFZA},06/16/2010 13:42:23,MPM0220,PC-2344,Disconnect
{E8Y4-K9TI62DB-8261ZRXY},12/14/2010 14:06:18,THR0873,PC-4804,Disconnect
{U6B9-K5MW41LW-1906BNUX},04/05/2011 10:26:16,BEH0615,PC-9461,Connect
{E7G0-K5JF06LW-2979KKIH},05/13/2011 14:56:28,AIB0948,PC-8245,Connect
{B2I9-D3EB54YJ-5002KWNM},08/24/2010 14:08:48,BJP0134,PC-0898,Disconnect
{B6B4-T8GI04YO-2186VDCS},08/10/2010 16:22:25,PSF0133,PC-4925,Disconnect
{H5I7-G8GQ78UU-4136WKSW},03/29/2011 09:36:05,HVF0067,PC-9939,Connect
{J0I3-Q2EA22CO-7266OEZY},02/08/2010 12:13:11,LCB0664,PC-3196,Connect
{P9A7-L4JP96EF-2980OCMF},09/03/2010 08:17:36,QRM0739,PC-7343,Connect
{G0C9-W7IB80ON-2477USHI},08/12/2010 19:19:42,HCL0651,PC-8314,Disconnect
{E3K9-H3KL59FI-0021NYHQ},11/02/2010 09:15:56,DMK0257,PC-1279,Disconnect
{Q7O0-Z5OV37DZ-3808ZUQL},12/13/2010 10:07:00,JHP0583,PC-9083,Disconnect
{S1T6-M2RX43VJ-8377SJKU},11/05/2010 15:14:21,DBB0384,PC-4243,Disconnect
{C3S5-E3HU12QL-4591DBSB},10/02/2010 19:50:17,BSS0369,PC-2804,Connect
{B1C0-E1SH39AX-3431EFQR},04/01/2011 16:58:52,CTA0020,PC-3118,Connect
{W7U6-X2ZG50UE-8289TTHY},03/22/2010 15:35:22,PMC0328,PC-7219,Connect
{S1L1-H5NN60AY-8564LGOD},03/25/2010 18:41:05,LJT0817,PC-3120,Connect
{Y0H8-N2AV71EE-0715THFX},04/05/2011 07:30:02,DLM0051,PC-0166,Disconnect
{A4H9-R0OZ84JT-9346IXUV},02/15/2011 13:15:14,IBB0359,PC-4195,Connect
{N8Y6-J8AP93OQ-4033NWTL},04/15/2011 15:47:05,BRB0355,PC-9896,Disconnect
{C6F1-S5AN08RH-4872PZPY},02/04/2010 08:35:14,BSS0369,PC-3672,Disconnect
{C7K9-I8QF34FV-8910CQMT},09/13/2010 15:12:06,RDT0424,PC-3742,Disconnect
{S8X7-C5XY30MB-0272DRFU},03/18/2011 14:54:54,LBH0942,PC-3640,Disconnect
{C7Y4-L6KC84TC-7914RXJO},02/10/2011 16:49:02,JJH0613,PC-9171,Disconnect
{Q8Z5-B7YL68KS-9403DCXO},01/25/2010 16:00:12,JFC0557,PC-9179,Connect
{Z9I2-R9AZ89SX-9439QSLC},08/10/2010 15:32:30,TSR0676,PC-9227,Connect
{Y9M6-W7ZT36UH-0991FJGT},03/02/2010 16:08:44,IIW0249,PC-0843,Connect
{A3R8-V6LP13ST-2354MWMA},03/18/2011 08:35:36,JDF0593,PC-6301,Connect
{W8P3-J5MZ19HZ-5073OQRT},03/24/2011 08:08:14,LBH0942,PC-3640,Disconnect
{H6P2-X9PG63FD-6622DKPB},09/20/2010 14:05:31,WXH0872,PC-9460,Connect
{I5S9-I2ZP18JI-3067TOZC},12/27/2010 14:39:22,GKO0078,PC-4233,Connect
{I1B1-J4PC94PA-6948QQLF},04/26/2010 15:12:25,JDB0169,PC-7502,Connect
{Y8G9-J3AZ84UQ-0493XEIQ},02/15/2010 08:32:33,LBF0214,PC-3819,Disconnect
{B9D7-M7EO69AD-0576AANL},01/22/2010 15:00:02,WIF0691,PC-6390,Disconnect
{U3Y5-C0VO31CV-1327ACZE},12/30/2010 17:04:12,AOK0844,PC-4659,Disconnect
{N0P5-Z0VP27JG-1123HIEV},03/05/2010 12:35:57,DBB0384,PC-4243,Disconnect
{E1K9-M2OQ72TI-8104LEDR},07/16/2010 07:56:21,LBH0942,PC-3640,Disconnect
{B9C6-K6BB33UN-5870IBEF},10/08/2010 08:19:27,MOH0273,PC-6699,Disconnect
{K0R3-B5YJ85ZF-0495NLWS},02/15/2011 12:15:29,JBD0616,PC-1479,Disconnect
{N6I0-B0DI82TG-0355EFHB},08/24/2010 11:10:02,MDH0580,PC-4579,Connect
{V5D5-V2BG00OX-8158KLNL},03/17/2011 14:43:37,HSB0196,PC-8001,Disconnect
{A8R4-N5MN42MV-9357RPSG},03/22/2010 14:45:03,HPH0075,PC-2417,Connect
{H9E2-L0YH25SL-1357OMPN},01/31/2011 14:54:56,LRR0148,PC-4275,Connect
{X7Z0-Z3KK05YM-2740ZMBY},08/17/2010 16:16:18,GHH0288,PC-4686,Connect
{S6O4-N4UH10UM-4230WLWF},10/27/2010 08:53:49,PMC0328,PC-7219,Connect
{F3G7-W9IO96YG-7031EGVY},02/22/2010 14:29:56,JJH0613,PC-9171,Disconnect
{L1G8-B0SO86CL-1891YYFL},01/27/2010 13:48:36,QOS0878,PC-2211,Connect
{L3G8-Q5IN75NG-3973IXTZ},12/23/2010 13:46:11,BRB0355,PC-9896,Disconnect
{N1L5-W1ZX48RF-4897ABPD},07/09/2010 09:05:13,HCS0003,PC-3054,Connect
{S6N9-G1VC42KG-4592QHIR},01/11/2011 09:19:55,JNJ0556,PC-0576,Connect
{Q5W3-E4SS34BU-9644BOUS},06/21/2010 11:18:04,CLB0774,PC-7029,Disconnect
{B4D0-S0UV90GH-7295OSVF},05/04/2011 19:07:29,HRL0540,PC-1117,Disconnect
{I6Q2-W7NW40BD-8687FYEH},08/23/2010 17:46:08,CGB0637,PC-8508,Disconnect
{P9J8-A2YI29TE-5990QUKU},12/06/2010 11:17:17,DLM0051,PC-0166,Disconnect
{L4S4-F3UA45VP-5724XXAK},05/30/2010 15:42:32,ABC0174,PC-5156,Disconnect
{H6V3-E8CX22DN-9693PSOI},03/09/2011 21:15:33,BAL0044,PC-7342,Connect
{S4W4-O1AQ06SS-8127MLUH},05/13/2010 09:53:10,DMK0257,PC-1279,Disconnect
{I7Y7-G4UE35YN-9669BWHW},07/15/2010 08:34:22,VIA0063,PC-2684,Disconnect
{W3Z2-Z1WY69WG-6989FIFW},01/28/2011 16:21:39,HSB0196,PC-8001,Disconnect
{G5S1-T3SU42TM-6854JFFC},08/26/2010 09:26:56,LBF0214,PC-3819,Disconnect
{Y5R5-E9BH17QB-6673DZXX},12/31/2010 11:43:53,RSC0089,PC-9929,Disconnect
{H3B2-O5GN44DE-3469QMSD},04/16/2010 12:09:08,FSC0601,PC-9066,Disconnect
{D9Y8-C1TV48BE-9642RUKY},01/18/2011 13:15:30,AIB0948,PC-8245,Connect
{R7Z4-P0VR87UY-2506RMVS},01/12/2011 10:32:59,CLB0774,PC-7029,Connect
{Z2J1-Z4ZJ94OJ-4853RPEQ},03/16/2010 12:22:04,VSS0154,PC-6055,Disconnect
{Z1X8-N0RC05YI-9736MTFA},06/02/2010 14:31:15,THR0873,PC-4804,Connect
{J7W7-N5EW68YK-8400CQAF},02/28/2010 14:23:49,LBH0942,PC-3640,Connect
{Q8E9-H1DO78LF-2739GWHG},04/01/2010 12:50:24,LBH0942,PC-3640,Connect
{N0P5-N2PG68FD-3211ESUN},06/02/2010 14:11:25,JDB0169,PC-7502,Connect
{R6E1-W2YX62MR-5105CGBI},02/22/2011 10:41:04,IIW0249,PC-0843,Connect
{J1J7-F4GA87XM-8783WQNG},10/11/2010 10:18:54,AJF0370,PC-2777,Connect
{P2W0-T3AC70KP-6742XNCX},06/14/2010 11:00:48,RSC0089,PC-9929,Disconnect
{I6D4-H6HV75FI-4764UZEH},01/05/2010 09:19:06,SGM0021,PC-1528,Connect
{P5P5-U4FK29UL-8418EFMG},03/29/2010 15:07:35,AIB0948,PC-8245,Connect
{M7C8-M9FU07PU-8275KABM},10/28/2010 18:32:33,XWD0923,PC-1637,Connect
{Z7H1-J8EF99TV-7635HCHR},04/22/2011 12:24:17,JDF0593,PC-6301,Disconnect
{C1R3-X5BY45TX-7836GSKD},07/09/2010 11:36:13,QRM0739,PC-7343,Connect
{D2F7-H8NR91QD-8533UWQL},02/10/2010 17:32:14,OLW0689,PC-1301,Connect
{W6Y2-K1NX76SJ-7934FHRA},01/13/2010 15:13:28,ZKS0899,PC-8517,Disconnect
{K9C9-P5DF45GI-8012KLMA},03/23/2010 12:06:34,CLB0774,PC-7029,Disconnect
{K2V4-O7IS41LN-6804SBSX},02/03/2011 15:02:49,AJF0370,PC-8651,Connect
{E7Z5-B5HI92BN-6846SHCP},04/29/2011 13:19:13,LBH0942,PC-3640,Connect
{P3U5-V9TR74FT-3491QLYR},01/14/2010 14:38:11,RNP0211,PC-1736,Disconnect
{X6L9-Y0IN90AF-4196SMEZ},09/17/2010 10:24:02,JFC0557,PC-9179,Connect
{R6L8-K0UP95SM-5540SPUL},12/28/2010 10:07:23,HAH0760,PC-1038,Disconnect
{A5W1-F3WC30AA-8744NEJS},02/05/2010 14:56:20,RNP0211,PC-1736,Disconnect
{S4V0-V6YC44PG-9174WLTA},07/27/2010 10:23:49,MDM0625,PC-4984,Connect
{M9N5-H0EO47NO-4836RPYF},02/25/2010 15:27:47,BJM0111,PC-6866,Disconnect
{V9W2-U5BR94BK-8010YPVY},03/10/2010 15:47:55,OBH0499,PC-7989,Disconnect
{V3P4-C5LC58QS-9307IKFS},04/16/2010 14:19:41,AVM0947,PC-0285,Connect
{X1U1-X9LR67UF-4083XLRM},02/08/2011 15:35:25,BBG0325,PC-6609,Disconnect
{P5J3-S3RH93UB-9712JSMC},11/29/2010 19:06:58,XWD0923,PC-1637,Disconnect
{E9Q3-K5JJ93XY-7389EVTD},03/11/2010 10:04:22,LRR0148,PC-4275,Disconnect
{Y7G6-C2QT24SS-6987DDRM},06/18/2010 14:26:42,QRM0739,PC-7343,Disconnect
{K1I0-V3SB18JO-9178IXCI},01/31/2011 08:56:11,KWE0082,PC-1933,Connect
{D6X2-D2BB95AH-9186RDQM},01/07/2010 09:40:06,DBB0384,PC-4243,Disconnect
{H5W8-A0XK50RR-9124CIJW},03/21/2011 12:08:25,ZKS0899,PC-8517,Connect
{Q1U9-S0RN27TS-4961PQOR},06/15/2010 09:24:32,BJP0134,PC-0898,Connect
{Y6U7-P9BM59LL-7571DTFR},05/12/2011 15:36:03,HDS0367,PC-8680,Connect
{V4N4-U9SV48ME-3708DPAT},10/25/2010 09:12:05,WIF0691,PC-6390,Connect
{J1C6-X4XW79NW-3740NGBB},01/26/2010 16:28:50,BJM0111,PC-6866,Connect
{S9T1-N8YM16CG-1726VLEK},03/03/2010 17:32:11,BJM0111,PC-6866,Disconnect
{R9E1-K2ZA92BW-2516WNNZ},01/07/2011 12:14:32,KMB0922,PC-1725,Connect
{E4D8-Y0KX14BF-7071PIRD},02/14/2011 10:38:29,IIW0249,PC-0843,Connect
{L9P3-Z2FF41QF-0224VJKK},03/11/2010 16:12:24,HCS0003,PC-3054,Connect
{E2M7-U2IC75ZW-6936ZTZI},11/11/2010 15:23:57,DLM0051,PC-0166,Connect
{E1L0-L0KT07CM-9344RCON},08/31/2010 12:52:26,SNC0187,PC-4753,Disconnect
{K6U5-H9YN22AF-8578RKBM},02/25/2010 15:34:43,DBB0384,PC-4243,Connect
{H7N0-Q4EU80UA-6926MCYH},01/21/2011 10:38:45,MTB0620,PC-9348,Connect
{H7B9-F0VU79AQ-6043KSDU},06/09/2010 08:56:41,JDB0169,PC-7502,Disconnect
{J6T0-R9UZ57IM-9357QYEV},07/30/2010 09:49:32,BTR0403,PC-8277,Disconnect
{M4Y7-U3DI56LR-6797WWFO},01/05/2011 09:12:16,GCL0016,PC-9408,Connect
{O5B6-R5AY39JP-0132DBFG},01/15/2010 16:04:30,IJM0444,PC-8734,Disconnect
{L1R8-E5IX80RH-1367EVNC},01/25/2010 13:19:56,HPH0075,PC-2417,Connect
{P8R2-U9OZ70ZH-4387OSJX},11/02/2010 10:25:02,PMC0328,PC-7219,Connect
{W8R9-S9PW75IS-2676UCPE},06/29/2010 12:45:20,JDF0593,PC-6301,Disconnect
{J0Y8-H9SM53VT-7002LIEO},07/09/2010 02:18:36,BAL0044,PC-6956,Connect
{D2D0-H7UZ15EW-9727DJRM},03/23/2010 10:40:24,WIF0691,PC-6390,Connect
{K6P9-B6PN22QY-8982AYGN},05/25/2010 09:53:16,BJP0134,PC-0898,Connect
{S6E3-M7NW88GE-3471ADFT},11/24/2010 16:37:20,JFC0557,PC-9179,Connect
{P5C9-T9XQ24HX-1602SOFQ},10/27/2010 11:53:46,HCM0267,PC-7651,Disconnect
{J6P7-K8VN89ZR-8025HQUD},06/02/2010 17:00:23,BVC0790,PC-0008,Connect
{U4N2-J2KA44DW-9718ZYSN},01/31/2011 13:25:00,DLM0051,PC-0166,Connect
{W9Z7-T3TY77IX-6409LSKL},05/04/2010 09:48:31,VTT0385,PC-5027,Disconnect
{C3A3-F0TM70DC-8129EJXE},09/23/2010 19:22:54,BRM0995,PC-0768,Connect
{F4B6-S8AY25HS-0848VXPF},01/18/2011 20:23:51,CGB0637,PC-8508,Connect
{V0T5-P6NU99SY-3429NPBH},04/29/2011 14:20:08,KMB0922,PC-1725,Disconnect
{U7C8-P6PO56XQ-7109LDFX},06/10/2010 17:59:50,BJP0134,PC-0898,Disconnect
{H6F6-F1CV03RO-3598KSWU},02/11/2011 11:41:57,DMK0257,PC-1279,Disconnect
{O7E3-D7DT61ZE-1753PGLA},04/20/2011 14:08:26,SBN0971,PC-0151,Connect
{J1Y6-G8TE86KQ-4884ZZSD},11/19/2010 09:50:12,MKW0441,PC-1795,Connect
{E9R9-J9JB66LF-4987EOZS},06/08/2010 17:41:48,HVF0067,PC-9939,Disconnect
{P1U6-C0WR99TD-0645VYPF},05/06/2011 12:46:48,LBH0942,PC-3640,Disconnect
{R4F8-N8BF79XD-3474CSHY},10/13/2010 21:56:08,HDS0367,PC-6971,Disconnect
{E4J0-M5UW84KX-6824DPVC},05/23/2010 14:11:19,BVC0790,PC-0008,Disconnect
{K9V8-E7SX74HI-7117PVSO},05/14/2010 12:58:40,CTA0020,PC-3118,Connect
{H3Q9-M1TB95EL-5897AEHW},02/01/2010 15:19:54,DPM0423,PC-2567,Disconnect
{O1B3-Z4DW56ZN-3222CFJS},02/21/2011 16:26:19,RSC0089,PC-9929,Disconnect
{Z2T9-O5TJ36FJ-1876LIHJ},03/12/2010 15:38:13,QRM0739,PC-7343,Disconnect
{B1Y8-H5RY77XE-4104OJME},05/05/2011 12:08:47,MLM0950,PC-9787,Connect
{A9W6-I9EO55DC-5307EWSO},09/27/2010 15:19:58,IRM0931,PC-7188,Connect
{I6H1-N2RJ43VT-3119SXXL},08/23/2010 13:08:12,WBC0192,PC-6349,Connect
{A5V1-Z2PK71VA-2764TSGV},06/23/2010 15:46:13,AJN0607,PC-8303,Disconnect
{H1J8-A6VB94YL-1846LQKP},10/19/2010 14:08:09,IBB0359,PC-4195,Connect
{B1P7-A9VX12GC-2526ZNMK},01/04/2011 09:49:23,RSC0089,PC-9929,Connect
{R6A1-F6BO47AQ-8313ZEMM},03/17/2011 13:37:16,RSC0089,PC-9929,Connect
{W0I5-C5CS52AE-9543CVEP},02/18/2011 09:09:35,AVM0947,PC-0285,Disconnect
{J1X7-M9BJ38OR-1244MQDS},01/20/2011 15:23:38,DBB0384,PC-4243,Connect
{T8G8-M3FQ79CW-5669SUHT},03/28/2011 08:21:13,DBB0384,PC-4243,Connect
{E9K6-Y0TN23KO-1647ZYHO},11/19/2010 10:03:53,IBB0359,PC-4195,Connect
{H2R8-S3LF65HX-3895LOXG},11/24/2010 16:15:30,HPH0075,PC-2417,Disconnect
{Z6X2-Z0CA99LL-4658AVRT},05/07/2010 13:39:42,JCG0316,PC-9245,Connect
{O0K3-G7DI90BW-0707PNPV},08/04/2010 11:37:11,VTT0385,PC-5027,Connect
{N8C5-B6SQ61ZV-5920TBMO},11/30/2010 01:26:28,AJF0370,PC-8932,Connect
{E4W2-I5VZ34HY-6230CWVR},02/24/2010 15:43:47,CTA0020,PC-3118,Disconnect
{W5C0-P9YE09AN-4241APRK},02/17/2011 14:20:34,JCG0316,PC-9245,Disconnect
{A5F8-O8PC38CN-9472XSCA},03/23/2010 10:08:15,XHW0498,PC-9840,Connect
{R7K8-O0SA50OF-0229QYBR},02/28/2011 12:33:12,BDI0533,PC-5883,Connect
{D3M5-F6QE60HZ-4119TOFK},03/02/2011 09:06:29,LBH0942,PC-3640,Disconnect
{I0X6-E8OL91NW-0071HEKO},08/19/2010 15:57:35,BSS0369,PC-3672,Disconnect
{Y7E4-P1IP90IM-3122QSCC},02/08/2010 16:13:16,BJM0111,PC-6866,Connect
{K7D5-P1SC83ZR-6713YPZQ},02/04/2010 14:47:13,LCC0819,PC-8192,Connect
{A8P3-U3HX23NF-5363ZCTI},04/14/2011 10:49:19,DLM0051,PC-0166,Disconnect
{M3O4-R9IK54BO-2284SKQI},09/16/2010 10:37:15,DLM0051,PC-0166,Disconnect
{N2P4-P9IK90TQ-2865TIFQ},10/21/2010 15:54:57,THR0873,PC-4804,Connect
{X2I2-C2AS85FN-9195IKAB},06/01/2010 09:57:08,AJF0370,PC-8651,Disconnect
{K2X1-R6QJ21SU-6410DMWB},11/10/2010 09:25:44,GHH0288,PC-4686,Disconnect
{K5M6-M3EI46KH-1268EMXN},05/12/2011 17:41:35,HCL0651,PC-8314,Disconnect
{J5P2-O1DK97WY-9705EYPE},07/08/2010 15:17:57,LCC0819,PC-8192,Connect
{C2F2-S8EI43RG-8359TTKJ},02/26/2010 08:14:13,HBO0413,PC-7384,Disconnect
{T5B1-I8LJ90AM-9943BORF},01/04/2011 15:05:04,HRL0540,PC-1117,Disconnect
{I0M2-Q9DH10SK-6718BZRE},03/29/2010 10:55:31,VIA0063,PC-2684,Connect
{V4P8-W9HX29JY-5019PJLR},01/25/2011 14:19:09,AHM0410,PC-3686,Disconnect
{G1K7-R7JM21JE-2040HYYI},10/29/2010 11:45:17,FSC0601,PC-9066,Disconnect
{P2T5-J6MT71VF-3354VIBG},03/30/2011 18:17:12,JDF0593,PC-6301,Disconnect
{G9G6-G8EZ86EC-6047JUCD},03/16/2010 08:36:49,AJF0370,PC-8651,Connect
{B6N7-F3GT00ML-4802MJYL},05/12/2011 21:03:23,HRL0540,PC-1117,Disconnect
{C5S1-N6MW01PW-3637EHRK},02/01/2010 10:06:44,BMG0917,PC-6688,Connect
{E2Z1-B1SO96YG-4338ELIZ},04/07/2011 17:21:16,KKW0879,PC-2531,Disconnect
{K2G9-U6PG87EG-2219HCAS},03/07/2011 10:48:23,CPG0322,PC-4905,Connect
{G3Y3-Z5TI94IG-9037FAND},12/30/2010 08:21:16,VCC0396,PC-4582,Disconnect
{M8V2-A6YM29XG-2786PQID},05/19/2010 08:48:26,PAD0773,PC-3959,Connect
{V7P1-N0NW28XJ-5128ZDIE},04/27/2010 14:20:03,HCS0003,PC-3054,Connect
{G9X2-I7OP37KH-6001ZIJK},04/20/2011 09:04:58,IIW0249,PC-0843,Connect
{G5T2-Y5TD25DA-1251VTIM},02/21/2011 10:16:12,BMG0917,PC-6688,Connect
{E0G3-F7MB00NH-4318EFQQ},01/12/2010 15:38:58,JNJ0556,PC-0576,Disconnect
{B7R8-S1WL12MA-1681ZLFP},10/19/2010 14:02:51,ZKS0899,PC-8517,Disconnect
{W6X3-P2VY73ZX-3957ASTC},11/10/2010 09:36:39,CLB0774,PC-7029,Disconnect
{H0A7-V1AP92EM-3911RERY},01/17/2011 11:10:01,AVM0947,PC-0285,Connect
{O2V8-R6VF45QW-1188RNPF},01/14/2011 09:31:30,LCB0664,PC-3196,Connect
{S1Q6-P9EH31GU-6195PSVK},01/19/2011 10:48:46,DLM0051,PC-0166,Disconnect
{L6G3-M1II80AK-4848PIAW},01/20/2011 12:42:24,HSB0196,PC-8001,Disconnect
{H4Y8-B7MQ67NK-9756MTMA},11/02/2010 11:45:40,BJM0111,PC-6866,Disconnect
{W0G1-Z8CC94ZT-9982MJDK},03/17/2010 10:50:27,IRM0931,PC-7188,Disconnect
{N7M1-V1UP06CM-5082VYCG},01/04/2010 12:57:32,MGS0974,PC-0351,Disconnect
{W5Q7-E2ZO55SW-8969ZSCP},04/27/2010 08:38:17,MPM0220,PC-2344,Connect
{E1I1-D6WN86CL-7369TQNL},03/31/2011 09:00:04,BMG0917,PC-6688,Connect
{L0H9-E2BJ62XI-0121FVXQ},01/13/2010 09:34:47,JNJ0556,PC-0576,Connect
{P7B4-L5DN59LM-8981WWOM},07/23/2010 12:41:40,AAF0535,PC-2408,Disconnect
{F6O7-C6IO32KS-0279WSPH},07/09/2010 08:06:39,OCS0865,PC-8309,Disconnect
{C2B1-X0OX82RV-1215RFCG},02/19/2010 14:41:54,SGM0021,PC-1528,Connect
{J0R8-A5DH39CR-6996GFGZ},03/21/2011 15:50:29,LBH0942,PC-3640,Disconnect
{A0Y0-J4KW88ID-7480PTXH},11/23/2010 15:05:20,JDB0169,PC-7502,Connect
{G5P8-M3BG50VO-1972JMKA},02/16/2011 14:37:20,JNJ0556,PC-0576,Connect
{V3N1-C8BI76XJ-0388VRPJ},02/02/2011 13:37:55,KWE0082,PC-1933,Connect
{F1Y7-B8IW97GL-8316DSZM},12/15/2010 15:17:01,CTA0020,PC-3118,Disconnect
{J3Y9-M2JI75UI-3185CPNM},11/19/2010 11:23:50,IIW0249,PC-0843,Connect
